,price,make,model,year,title_status,mileage,color,vin,state,country
1309,25000,ford,edge,2019,clean vehicle,19842.0,gray,  2fmpk4k92kbc02945,va, usa
1310,35200,ford,door,2016,clean vehicle,38830.0,white,  1ftew1ef9gfb09068,wi, usa
1311,30300,ford,f-150,2019,clean vehicle,31899.0,white,  1ftew1e54kfb20317,tn, usa
1312,25000,ford,door,2016,clean vehicle,69305.0,no_color,  1ftfw1ef5gfc20298,il, usa
1313,26500,ford,door,2016,clean vehicle,46098.0,red,  1ftfw1eg5gkf22898,wi, usa
1314,21600,ford,mustang,2019,clean vehicle,29457.0,gray,  1fatp8uh6k5153386,va, usa
1315,18800,ford,edge,2016,clean vehicle,30765.0,no_color,  2fmpk4j99gbc10713,wi, usa
1316,21500,ford,mustang,2019,clean vehicle,29096.0,red,  1fatp8uh3k5162367,va, usa
1317,9000,ford,door,2016,clean vehicle,40437.0,no_color,  1fadp3f29gl296335,nj, usa
1318,16700,ford,cutaway,2015,clean vehicle,69004.0,white,  1fdwe4fl3fda32622,wi, usa
1319,16800,ford,cutaway,2015,clean vehicle,65179.0,white,  1fdwe4fl2fda28433,wi, usa
1320,15700,ford,cutaway,2015,clean vehicle,75862.0,white,  1fdwe4fl1fda28424,wi, usa
1321,16800,ford,cutaway,2015,clean vehicle,68319.0,white,  1fdwe4fl3fda32619,wi, usa
1322,19500,ford,door,2015,clean vehicle,80354.0,gray,  1fm5k8gt1fgb88036,wi, usa
1323,20500,ford,door,2015,clean vehicle,51441.0,black,  1fm5k8f89fga62388,wi, usa
1324,17400,ford,cutaway,2015,clean vehicle,70954.0,white,  1fdwe4fl5fda28412,wi, usa
1325,17500,ford,door,2014,clean vehicle,92500.0,red,  1ftfx1ef9efc44937,wi, usa
1326,26000,ford,door,2014,clean vehicle,66367.0,silver,  1ftfw1et3efb08800,il, usa
1329,40200,ford,f-150,2019,clean vehicle,26484.0,no_color,  1ftew1e41kkc07168,ky, usa
1332,32500,ford,srw,2017,clean vehicle,28007.0,white,  1ft8w3b63hec69791,mn, usa
1333,25500,ford,transit,2019,clean vehicle,11251.0,white,  1ftyr1zm2kka42617,il, usa
1338,35000,ford,srw,2019,clean vehicle,26451.0,white,  1ft7w2b64kec00217,wi, usa
1344,22500,ford,door,2014,clean vehicle,43646.0,black,  1ftfw1ef6efa39398,wi, usa
1345,8300,ford,energi,2014,clean vehicle,71989.0,gray,  3fa6p0pu0er246171,wi, usa
1347,21000,ford,door,2013,clean vehicle,95386.0,brown,  1ftfw1et9dke64965,wi, usa
1348,19300,ford,fusion,2019,clean vehicle,23740.0,black,  3fa6p0ru2kr260565,ms, usa
1349,16400,ford,fusion,2019,clean vehicle,36064.0,gray,  3fa6p0cd1kr118278,al, usa
1350,27300,ford,f-150,2019,clean vehicle,18805.0,gray,  1ftew1c4xkfc10243,ms, usa
1352,35100,ford,mustang,2019,clean vehicle,10099.0,red,  1fatp8ff1k5110151,ms, usa
1353,41500,ford,f-150,2018,clean vehicle,9800.0,black,  1ftew1e56jfa97539,nj, usa
1354,34100,ford,mustang,2019,clean vehicle,10483.0,white,  1fatp8ff5k5106670,ms, usa
1355,28600,ford,f-150,2019,clean vehicle,17544.0,no_color,  1ftew1c46kkc52450,ca, usa
1356,34100,ford,mustang,2019,clean vehicle,10167.0,red,  1fatp8ff0k5119522,ms, usa
1357,28700,ford,ranger,2019,clean vehicle,11457.0,gray,  1fter4eh5kla17864,ca, usa
1358,24700,ford,edge,2019,clean vehicle,26590.0,no_color,  2fmpk3k90kbb54470,ca, usa
1360,29000,ford,f-150,2019,clean vehicle,12953.0,black,  1ftew1c59kkc39782,ca, usa
1361,25500,ford,edge,2019,clean vehicle,26693.0,silver,  2fmpk3k91kbb62934,ca, usa
1362,39500,ford,f-150,2019,clean vehicle,25071.0,yellow,  1ftew1e51kkc05297,ca, usa
1363,33100,ford,f-150,2019,clean vehicle,33538.0,yellow,  1ftew1c54kkc38135,ca, usa
1364,30500,ford,f-150,2019,clean vehicle,9915.0,gray,  1ftew1e4xkfb37968,ca, usa
1365,3600,ford,fiesta,2018,clean vehicle,1.0,silver,  3fadp4ej1jm128239,az, usa
1366,16800,ford,fusion,2019,clean vehicle,9910.0,red,  3fa6p0hdxkr114772,ca, usa
1367,24000,ford,f-150,2019,clean vehicle,16765.0,gray,  1ftew1cp5kkc11026,tx, usa
1370,28800,ford,f-150,2019,clean vehicle,40785.0,silver,  1ftew1e49kkc40340,ca, usa
1371,26800,ford,door,2015,clean vehicle,108998.0,white,  1ft8w3bt4fec75439,nj, usa
1372,36000,ford,max,2018,clean vehicle,58576.0,gray,  1fmjk1jt1jea23803,wi, usa
1373,20000,ford,wagon,2018,clean vehicle,55475.0,white,  1fbzx2zm6jka97476,wi, usa
1376,21800,ford,mustang,2018,clean vehicle,16079.0,no_color,  1fa6p8th0j5176725,ca, usa
1377,18800,ford,mustang,2018,clean vehicle,41147.0,white,  1fa6p8th1j5133883,ca, usa
1378,18800,ford,flex,2018,clean vehicle,45798.0,black,  2fmgk5d88jba13550,ca, usa
1379,30200,ford,f-150,2018,clean vehicle,21703.0,red,  1ftew1cp2jkd08540,ca, usa
1380,27500,ford,explorer,2018,clean vehicle,22284.0,black,  1fm5k8d89jgb59845,ca, usa
1381,37500,ford,transit,2018,clean vehicle,24567.0,white,  1ftbw3xgxjkb24777,ca, usa
1382,19100,ford,mustang,2018,clean vehicle,30594.0,silver,  1fatp8uh2j5109805,ca, usa
1383,17100,ford,flex,2018,clean vehicle,52747.0,white,  2fmgk5d81jba01059,ca, usa
1384,13500,ford,escape,2018,clean vehicle,21592.0,silver,  1fmcu0gd7jud41377,fl, usa
1386,9000,ford,fiesta,2018,clean vehicle,25201.0,gray,  3fadp4ej7jm111509,fl, usa
1387,16400,ford,f-150,2020,clean vehicle,10351.0,black,  1ftew1e57lfa24246,pa, usa
1388,17000,ford,fusion,2020,clean vehicle,1117.0,gray,  3fa6p0d98lr194138,pa, usa
1389,24800,ford,door,2017,clean vehicle,37279.0,gold,  1ftew1ep0hfb00592,ca, usa
1390,26800,ford,door,2017,clean vehicle,30113.0,red,  1ftew1ep9hfc23372,ca, usa
1391,19400,ford,door,2017,clean vehicle,27570.0,white,  3fa6p0k9xhr201097,ca, usa
1392,20000,ford,flex,2017,clean vehicle,45188.0,silver,  2fmgk5c83hba04539,ca, usa
1394,25100,ford,explorer,2017,clean vehicle,25030.0,gold,  1fm5k7d84hgd56068,ca, usa
1395,2000,ford,door,2013,salvage insurance,105743.0,gray,  3fa6p0h70dr346858,ok, usa
1396,18200,ford,fusion,2020,clean vehicle,9861.0,black,  3fa6p0k98lr118096,pa, usa
1397,14200,ford,fusion,2018,clean vehicle,1751.0,red,  3fa6p0h76jr175058,il, usa
1399,2000,ford,door,2016,salvage insurance,52883.0,gray,  3fa6p0h7xgr182944,ok, usa
1400,26500,ford,van,2020,clean vehicle,122.0,white,  1ftbr1c86lka43630,pa, usa
1401,34300,ford,srw,2019,clean vehicle,28534.0,white,  1ft7w2btxkee87763,fl, usa
1403,3500,ford,door,2016,salvage insurance,72851.0,white,  1fa6p0hd4g5100361,ok, usa
1404,37200,ford,srw,2019,clean vehicle,24078.0,white,  1ft7w2bt9kef54157,fl, usa
1405,12800,ford,door,2017,clean vehicle,38639.0,orange,  1fmcu0gd4huc28156,ca, usa
1407,12500,ford,door,2017,clean vehicle,31871.0,silver,  1fmcu0gd1hua50769,ca, usa
1408,21500,ford,f-150,2017,clean vehicle,76876.0,gray,  1ftew1cp1hfa12279,ca, usa
1409,17300,ford,fusion,2019,clean vehicle,28070.0,white,  3fa6p0cdxkr116450,nc, usa
1410,27000,ford,explorer,2017,clean vehicle,3189.0,silver,  1fm5k7dh4hga93774,ca, usa
1411,31800,ford,el,2017,clean vehicle,28359.0,white,  1fmjk1kt6hea45630,fl, usa
1412,13000,ford,door,2017,clean vehicle,42890.0,gray,  1fmcu0gd4huc28111,ca, usa
1413,31800,ford,el,2017,clean vehicle,29328.0,silver,  1fmjk1ktxhea45632,fl, usa
1415,6000,ford,door,2015,clean vehicle,57345.0,gray,  1fa6p0h72f5106961,mo, usa
1416,22800,ford,door,2016,clean vehicle,67546.0,silver,  1ftew1cg4gke05649,ca, usa
1420,20000,ford,door,2015,clean vehicle,63445.0,gray,  1ftew1cp9fkd25357,ca, usa
1421,25300,ford,edge,2019,clean vehicle,26422.0,black,  2fmpk4k98kbc02352,pa, usa
1424,9100,ford,fiesta,2018,clean vehicle,38289.0,silver,  3fadp4ej7jm133008,mn, usa
1428,31200,ford,wagon,2019,clean vehicle,13058.0,black,  1fbax2cm9kka31236,pa, usa
1429,18500,ford,door,2014,clean vehicle,45887.0,white,  1zvbp8cf8e5321701,ca, usa
1430,15500,ford,escape,2019,clean vehicle,21740.0,silver,  1fmcu0gdxkub10166,pa, usa
1431,30500,ford,wagon,2019,clean vehicle,17707.0,black,  1fbzx2ym9kka49036,pa, usa
1433,31500,ford,wagon,2019,clean vehicle,18856.0,black,  1fbax2cm3kka31250,pa, usa
1434,11000,ford,door,2013,clean vehicle,84752.0,white,  1fm5k8d8xdgb17544,nj, usa
1436,31500,ford,wagon,2019,clean vehicle,16340.0,black,  1fbax2cm3kka37047,pa, usa
1437,32000,ford,f-150,2018,clean vehicle,17242.0,white,  1ftew1eg8jfd74483,oh, usa
1438,23900,ford,edge,2019,clean vehicle,28733.0,black,  2fmpk4k97kbb81428,pa, usa
1439,31500,ford,wagon,2019,clean vehicle,16019.0,black,  1fbax2cm1kka31246,pa, usa
1440,18500,ford,taurus,2016,clean vehicle,75580.0,black,  1fahp2kt0gg121703,oh, usa
1443,31500,ford,wagon,2019,clean vehicle,13633.0,black,  1fbax2cm4kka31239,pa, usa
1444,14700,ford,van,2015,clean vehicle,37739.0,white,  1ftne1zmxfka31885,nj, usa
1445,2700,ford,door,2013,salvage insurance,103541.0,green,  1fm5k8d80dgc79389,mi, usa
1447,31500,ford,wagon,2019,clean vehicle,17657.0,black,  1fbax2cm1kka37046,pa, usa
1448,8900,ford,door,2014,clean vehicle,77392.0,red,  1fmcu9gx5eua01844,nj, usa
1449,7000,ford,door,2019,salvage insurance,11930.0,white,  1ftyr1zm3kkb00458,mi, usa
1451,31500,ford,wagon,2019,clean vehicle,15581.0,black,  1fbax2cm0kka37040,pa, usa
1452,8900,ford,door,2014,clean vehicle,70181.0,black,  1fmcu9gx7eue04899,nj, usa
1458,40200,ford,f-150,2019,clean vehicle,10028.0,gray,  1ftew1e45kfc11202,tx, usa
1461,8200,ford,bus,2013,clean vehicle,105880.0,silver,  1fbne3bl5dda27813,nj, usa
1463,4000,ford,door,2015,clean vehicle,102590.0,gray,  1fa6p0h78f5126079,la, usa
1464,39000,ford,expedition,2019,clean vehicle,27612.0,silver,  1fmju1jtxkea33631,pa, usa
1465,29000,ford,door,2015,clean vehicle,90855.0,white,  1ft7w2btxfeb19752,la, usa
1467,7805,ford,door,2015,clean vehicle,64495.0,gray,  1fa6p0h74f5125348,la, usa
1468,22000,ford,mustang,2018,clean vehicle,39477.0,gray,  1fatp8ff8j5181457,tx, usa
1469,18800,ford,max,2019,clean vehicle,25698.0,black,  1fmjk1kt8kea43272,pa, usa
1470,33000,ford,door,2015,clean vehicle,73849.0,blue,  1ft7w2bt0fea55852,la, usa
1471,39500,ford,expedition,2019,clean vehicle,25422.0,black,  1fmju1jt3kea33633,pa, usa
1472,16900,ford,door,2015,clean vehicle,47866.0,black,  1fa6p8cf0f5385064,la, usa
1474,39500,ford,expedition,2019,clean vehicle,26755.0,gray,  1fmju1jt2kea46499,pa, usa
1475,25500,ford,f-150,2018,clean vehicle,49177.0,blue,  1ftew1epxjfa22456,il, usa
1477,25000,ford,f-150,2018,clean vehicle,15003.0,white,  1ftew1eg8jfd05390,il, usa
1478,40000,ford,f-150,2019,clean vehicle,12247.0,black,  1ftfw1e53kfb70422,pa, usa
1479,26000,ford,f-150,2018,clean vehicle,1.0,black,  1ftfw1e5xjke09941,il, usa
1480,29500,ford,f-150,2019,clean vehicle,10808.0,silver,  1ftew1e57kfc13266,pa, usa
1481,23000,ford,f-150,2019,clean vehicle,11263.0,white,  1ftmf1c55kkd38708,ok, usa
1482,25500,ford,f-150,2018,clean vehicle,42307.0,black,  1ftew1ep8jfb14732,il, usa
1484,15600,ford,escape,2019,clean vehicle,37106.0,blue,  1fmcu0gd5kua05504,mo, usa
1485,23100,ford,f-150,2019,clean vehicle,9539.0,white,  1ftmf1c57kkd08125,ok, usa
1486,37000,ford,f-150,2019,clean vehicle,2384.0,gray,  1ftew1epxkfa83324,pa, usa
1487,14500,ford,fusion,2019,clean vehicle,20590.0,gray,  3fa6p0hd8kr114141,mo, usa
1488,23000,ford,f-150,2019,clean vehicle,13896.0,white,  1ftmf1c51kkd38706,ok, usa
1489,26500,ford,f-150,2019,clean vehicle,9451.0,gray,  1ftfw1e43kfb70539,pa, usa
1490,18000,ford,fusion,2017,clean vehicle,31657.0,red,  3fa6p0vp2hr189117,mo, usa
1491,35700,ford,expedition,2019,clean vehicle,33907.0,brown,  1fmju1jt7kea29391,ok, usa
1492,31000,ford,f-150,2019,clean vehicle,10028.0,black,  1ftfw1e57kfa45438,pa, usa
1494,40400,ford,max,2019,clean vehicle,30770.0,white,  1fmjk1jt6kea37259,ok, usa
1496,22600,ford,f-150,2019,clean vehicle,18431.0,white,  1ftmf1c5xkkc79168,ok, usa
1497,26000,ford,f-150,2019,clean vehicle,9604.0,white,  1ftfw1e45kfb85334,pa, usa
1498,23200,ford,f-150,2019,clean vehicle,9516.0,white,  1ftmf1c5xkkd39210,ok, usa
1499,29000,ford,f-150,2019,clean vehicle,9718.0,silver,  1ftew1e45kfa45361,pa, usa
1500,22800,ford,f-150,2019,clean vehicle,16506.0,white,  1ftmf1c58kkc79170,ok, usa
1502,31000,ford,f-150,2019,clean vehicle,11028.0,white,  1ftfw1e55kfa45440,pa, usa
1503,22900,ford,f-150,2019,clean vehicle,11313.0,white,  1ftmf1c59kkd08126,ok, usa
1505,28000,ford,f-150,2019,clean vehicle,12886.0,silver,  1ftew1e50kfc34279,pa, usa
1506,23200,ford,f-150,2019,clean vehicle,9556.0,white,  1ftmf1c53kkc79173,ok, usa
1507,27000,ford,f-150,2019,clean vehicle,13269.0,blue,  1ftew1epxkkd77667,pa, usa
1508,22800,ford,f-150,2019,clean vehicle,16770.0,white,  1ftmf1c55kkd08124,ok, usa
1509,31500,ford,f-150,2019,clean vehicle,13526.0,red,  1ftfw1e55kfc66570,pa, usa
1510,23400,ford,transit,2019,clean vehicle,16391.0,white,  1ftyr1zm9kka54926,ok, usa
1511,28000,ford,f-150,2019,clean vehicle,11437.0,white,  1ftew1e57kfb37614,pa, usa
1512,23400,ford,transit,2019,clean vehicle,17964.0,white,  1ftyr1ym9kka56662,ok, usa
1513,28000,ford,f-150,2018,clean vehicle,5440.0,blue,  1ftew1cp8jfd42703,tx, usa
1514,24900,ford,f-150,2019,clean vehicle,13035.0,white,  1ftfw1e48kkd08888,pa, usa
1515,23500,ford,transit,2019,clean vehicle,15759.0,white,  1ftyr1ym0kka56663,ok, usa
1516,36000,ford,f-150,2018,clean vehicle,30002.0,gray,  1ftfw1e19jfd95844,tx, usa
1517,28700,ford,f-150,2019,clean vehicle,13673.0,white,  1ftfw1e44kfa45372,pa, usa
1518,16000,ford,fusion,2018,clean vehicle,24480.0,silver,  3fa6p0k95jr156818,or, usa
1519,31000,ford,f-150,2019,clean vehicle,13230.0,white,  1ftfw1e59kfa45439,pa, usa
1521,28500,ford,f-150,2019,clean vehicle,13516.0,white,  1ftfw1e52kfb51070,pa, usa
1522,10800,ford,escape,2017,clean vehicle,81660.0,black,  1fmcu9gd5huc55340,or, usa
1523,28500,ford,f-150,2019,clean vehicle,11763.0,white,  1ftew1ep6kfb50971,pa, usa
1524,25000,ford,explorer,2017,clean vehicle,34165.0,gold,  1fm5k8fh3hgb01057,or, usa
1525,31000,ford,f-150,2019,clean vehicle,13458.0,white,  1ftfw1e47kfa45446,pa, usa
1526,7800,ford,door,2016,clean vehicle,104867.0,black,  3fa6p0lu9gr318607,or, usa
1527,28500,ford,f-150,2019,clean vehicle,14004.0,white,  1ftfw1e56kfc13215,pa, usa
1528,9500,ford,door,2016,clean vehicle,69829.0,silver,  3fa6p0h79gr262879,or, usa
1529,28500,ford,f-150,2019,clean vehicle,13405.0,silver,  1ftew1ep5kfb96789,pa, usa
1530,14500,ford,door,2016,clean vehicle,96151.0,black,  1fm5k7d82gga11295,or, usa
1531,25000,ford,f-150,2019,clean vehicle,12688.0,black,  1ftfw1e40kkc25486,pa, usa
1532,14500,ford,door,2016,clean vehicle,116519.0,white,  1ft7x2b61geb56195,or, usa
1533,28500,ford,f-150,2019,clean vehicle,12260.0,white,  1ftfw1e50kfc13209,pa, usa
1534,12100,ford,door,2016,clean vehicle,29367.0,silver,  3fa6p0h76gr145938,or, usa
1535,29400,ford,f-150,2019,clean vehicle,18982.0,white,  1ftfw1e48kfa45374,pa, usa
1536,24700,ford,f-150,2019,clean vehicle,23795.0,silver,  1ftew1c42kkd75453,ca, usa
1537,8700,ford,door,2016,clean vehicle,76572.0,gray,  3fa6p0h76gr269546,or, usa
1538,29500,ford,f-150,2019,clean vehicle,15964.0,white,  1ftfw1e44kkc25474,pa, usa
1539,25800,ford,f-150,2019,clean vehicle,28117.0,silver,  1ftew1e50kkc39540,ca, usa
1540,17500,ford,door,2016,clean vehicle,116730.0,blue,  1ftfw1eg9gke06958,or, usa
1541,23900,ford,f-150,2019,clean vehicle,21055.0,brown,  1ftew1e50kfb83107,pa, usa
1542,22900,ford,f-150,2019,clean vehicle,27794.0,black,  1ftew1c55kkc38466,ca, usa
1543,19500,ford,edge,2016,clean vehicle,56995.0,black,  2fmpk4ap5gbb89860,or, usa
1544,29500,ford,f-150,2019,clean vehicle,16625.0,gray,  1ftew1e59kfa00593,pa, usa
1545,24500,ford,f-150,2019,clean vehicle,27689.0,gray,  1ftew1c46kkd75553,ca, usa
1546,11000,ford,door,2016,clean vehicle,39851.0,black,  3fa6p0lu5gr235305,or, usa
1547,22400,ford,f-150,2019,clean vehicle,31727.0,black,  1ftew1c52kfa64476,pa, usa
1548,15700,ford,escape,2019,clean vehicle,31586.0,gray,  1fmcu9gd7kub30198,ca, usa
1549,11000,ford,door,2015,clean vehicle,33717.0,black,  3fa6p0h75fr306648,or, usa
1550,28000,ford,f-150,2019,clean vehicle,18418.0,black,  1ftew1e42kfc10086,pa, usa
1551,13500,ford,fusion,2019,clean vehicle,39013.0,black,  3fa6p0cd6kr140082,ca, usa
1552,7300,ford,f-150,2013,clean vehicle,125451.0,white,  1ftnf1et8dkf99625,or, usa
1553,25100,ford,f-150,2019,clean vehicle,21346.0,black,  1ftew1c59kfb19764,pa, usa
1554,24100,ford,transit,2019,clean vehicle,21150.0,white,  1ftyr2cm0kkb25249,ca, usa
1555,6500,ford,f-150,2014,clean vehicle,103862.0,white,  1ftnf1et8ekg10382,or, usa
1556,10500,ford,f-150,2019,clean vehicle,22001.0,red,  1ftew1c47kfc12080,pa, usa
1557,16900,ford,fusion,2019,clean vehicle,31261.0,gray,  3fa6p0d93kr124089,ca, usa
1559,28500,ford,f-150,2019,clean vehicle,14358.0,white,  1ftfw1e57kfc13238,pa, usa
1560,16200,ford,fusion,2019,clean vehicle,41672.0,silver,  3fa6p0d9xkr105006,ca, usa
1561,6500,ford,f-150,2013,clean vehicle,95655.0,white,  1ftnf1et8dkd91793,or, usa
1562,24500,ford,flex,2019,clean vehicle,19493.0,gray,  2fmhk6d81kba19766,pa, usa
1563,16500,ford,fusion,2019,clean vehicle,36956.0,black,  3fa6p0d91kr118405,ca, usa
1565,10400,ford,fusion,2019,clean vehicle,13085.0,gray,  3fa6p0t90kr253764,pa, usa
1566,22800,ford,explorer,2018,clean vehicle,36124.0,silver,  1fm5k8d87jgc15281,ok, usa
1567,26500,ford,flex,2019,clean vehicle,19147.0,white,  2fmhk6dt5kba15871,pa, usa
1568,23800,ford,flex,2019,clean vehicle,24993.0,red,  2fmhk6c82kba19874,pa, usa
1569,24700,ford,f-150,2018,clean vehicle,41127.0,white,  1ftew1e56jkd36112,ok, usa
1570,12400,ford,fusion,2019,clean vehicle,32365.0,black,  3fa6p0lu3kr185724,pa, usa
1571,16600,ford,fusion,2019,clean vehicle,27774.0,white,  3fa6p0ru3kr180188,pa, usa
1572,11200,ford,door,2015,clean vehicle,105027.0,blue,  1ftex1cp8fke04211,ok, usa
1573,15900,ford,fusion,2019,clean vehicle,27806.0,silver,  3fa6p0k96kr261093,pa, usa
1574,7700,ford,door,2015,clean vehicle,54198.0,blue,  3fa6p0h77fr138558,ok, usa
1575,15100,ford,fusion,2019,clean vehicle,30181.0,white,  3fa6p0mu3kr180747,pa, usa
1576,7200,ford,door,2013,clean vehicle,82670.0,black,  1fmcu9h94dua07603,ok, usa
1577,15600,ford,fusion,2019,clean vehicle,36305.0,gold,  3fa6p0ruxkr116813,pa, usa
1578,39700,ford,srw,2019,clean vehicle,10475.0,white,  1ft7w2bt8kee90712,ok, usa
1579,16000,ford,fusion,2019,clean vehicle,34734.0,gray,  3fa6p0ru7kr138767,pa, usa
1582,19000,ford,taurus,2019,clean vehicle,12928.0,gray,  1fahp2j84kg115859,pa, usa
1583,5500,ford,door,2015,clean vehicle,116539.0,silver,  1fmcu0gx1fub82812,ok, usa
1584,38700,ford,drw,2018,clean vehicle,59549.0,white,  1fd8w3ht1jeb13182,ok, usa
1585,21000,ford,taurus,2019,clean vehicle,12174.0,red,  1fahp2j81kg116841,pa, usa
1586,28500,ford,door,2016,clean vehicle,96129.0,white,  1ft8w3dt6ged23165,ok, usa
1587,37200,ford,drw,2018,clean vehicle,89809.0,white,  1fd0w5ht9jeb13276,ok, usa
1588,18500,ford,taurus,2019,clean vehicle,18202.0,white,  1fahp2j8xkg115025,pa, usa
1590,37700,ford,drw,2017,clean vehicle,43527.0,white,  1fd8w3htxhed36198,ok, usa
1591,22200,ford,transit,2019,clean vehicle,15792.0,white,  1ftyr2cm5kkb55220,pa, usa
1592,39950,ford,f-150,2019,clean vehicle,9278.0,white,  1ftew1e42kfc12713,ga, usa
1593,37600,ford,drw,2017,clean vehicle,41925.0,white,  1fd8w3ht6hed35386,ok, usa
1594,18500,ford,taurus,2019,clean vehicle,16924.0,white,  1fahp2j87kg116553,pa, usa
1595,10000,ford,door,2013,clean vehicle,119869.0,silver,  1fm5k7f93dgc57984,fl, usa
1596,20500,ford,taurus,2019,clean vehicle,17260.0,silver,  1fahp2j89kg115971,pa, usa
1597,5700,ford,door,2013,clean vehicle,89490.0,white,  1fmcu0f75dud93994,fl, usa
1598,21000,ford,transit,2019,clean vehicle,40772.0,white,  1ftye9zm5kka75959,pa, usa
1599,22500,ford,transit,2019,clean vehicle,25623.0,white,  1ftyr2cm5kkb17292,pa, usa
1600,29000,ford,f-150,2019,clean vehicle,11669.0,white,  1ftew1e53kfb51512,co, usa
1602,25500,ford,transit,2019,clean vehicle,13644.0,white,  1ftyr2cm7kkb12031,pa, usa
1604,18900,ford,doors,2015,clean vehicle,44456.0,charcoal,  2fmtk4j99fbb84272,ny, usa
1605,31500,ford,wagon,2019,clean vehicle,20357.0,black,  1fbax2cm0kka31240,pa, usa
1607,11000,ford,door,2017,clean vehicle,43532.0,gray,  3fa6p0h74hr259986,pa, usa
1608,18288,ford,doors,2015,clean vehicle,45218.0,gray,  2fmtk4j99fbb94378,ny, usa
1609,20000,ford,door,2017,clean vehicle,85688.0,white,  1ft7w2b62heb39135,fl, usa
1610,36600,ford,door,2016,clean vehicle,58902.0,white,  1ft7w2bt1ged33630,pa, usa
1611,18299,ford,doors,2015,clean vehicle,59869.0,silver,  2fmtk4k85fbb28755,pa, usa
1612,10000,ford,escape,2017,clean vehicle,35021.0,silver,  1fmcu9gd8hud43346,co, usa
1613,4100,ford,door,2012,clean vehicle,100264.0,silver,  1fmcu9d76cka93351,pa, usa
1616,31500,ford,wagon,2019,clean vehicle,23222.0,black,  1fbax2cm8kka31244,pa, usa
1617,13500,ford,door,2016,clean vehicle,87686.0,white,  1ftfx1ef1gke85837,co, usa
1620,22800,ford,wagon,2019,clean vehicle,32526.0,white,  1fbzx2zmxkka31904,pa, usa
1621,11300,ford,door,2016,clean vehicle,69402.0,white,  3fa6p0k9xgr317088,co, usa
1622,32700,ford,door,2014,clean vehicle,76336.0,white,  1ft7w2bt8eea52700,tx, usa
1624,21900,ford,wagon,2019,clean vehicle,47628.0,white,  1fbzx2zm9kka48743,pa, usa
1627,9800,ford,door,2014,clean vehicle,74181.0,black,  2fmdk3gc9ebb58643,co, usa
1628,11000,ford,door,2014,clean vehicle,77386.0,white,  1ft7w2a67eeb61127,tx, usa
1631,5500,ford,door,2013,clean vehicle,109600.0,silver,  3fa6p0hrxdr251001,tx, usa
1632,6000,ford,door,2014,salvage insurance,125369.0,black,  1fmcu0gx0euc40715,ma, usa
1633,11200,ford,door,2013,clean vehicle,122861.0,blue,  1ftfw1ct7dkg07754,tx, usa
1634,5000,ford,door,2016,salvage insurance,110826.0,gray,  1fadp3f26gl367412,ma, usa
1635,23400,ford,f-150,2019,clean vehicle,12198.0,white,  1ftmf1c57kkc79371,mo, usa
1636,13500,ford,door,2019,salvage insurance,45512.0,red,  3fa6p0ru3kr188341,ma, usa
1637,22900,ford,f-150,2019,clean vehicle,15656.0,white,  1ftmf1c51kkd08279,mo, usa
1638,20000,ford,fusion,2020,clean vehicle,23984.0,silver,  3fa6p0cd0lr116667,va, usa
1639,22900,ford,f-150,2019,clean vehicle,15821.0,white,  1ftmf1c52kkc79259,mo, usa
1640,27000,ford,mustang,2020,clean vehicle,12748.0,red,  1fatp8uh3l5101487,va, usa
1642,20600,ford,fusion,2020,clean vehicle,17858.0,black,  3fa6p0cd8lr115427,va, usa
1643,23500,ford,f-150,2019,clean vehicle,6711.0,white,  1ftmf1c56kkd08097,mo, usa
1645,23600,ford,transit,2019,clean vehicle,15820.0,white,  1ftyr1ymxkka55522,mo, usa
1646,33500,ford,wagon,2019,clean vehicle,6140.0,silver,  1fbzx2cg3kka74824,ok, usa
1647,24400,ford,edge,2019,clean vehicle,25552.0,gray,  2fmpk3k98kbc03043,va, usa
1648,13000,ford,focus,2016,clean vehicle,54984.0,black,  1fadp3l99gl358964,west va, usa
1652,9300,ford,door,2013,clean vehicle,82072.0,silver,  2fmdk4kc9dba82059,west va, usa
1653,13500,ford,door,2012,clean vehicle,104559.0,white,  1ftfw1ef2cfa90460,west va, usa
1654,27600,ford,edge,2019,clean vehicle,13265.0,silver,  2fmpk4k90kbb81660,va, usa
1656,26500,ford,edge,2019,clean vehicle,22458.0,gray,  2fmpk4k98kbc23105,va, usa
1657,26000,ford,door,2013,clean vehicle,70106.0,white,  1ft7w2btxdea17039,west va, usa
1658,24500,ford,edge,2019,clean vehicle,23712.0,black,  2fmpk3k92kbb89267,va, usa
1659,2100,ford,door,2012,clean vehicle,101848.0,red,  3fadp4bj7cm128642,west va, usa
1660,16700,ford,ecosport,2019,clean vehicle,14994.0,black,  maj6s3kl6kc281547,va, usa
1661,17500,ford,edge,2015,clean vehicle,59726.0,gray,  2fmtk4k99fbb35183,mo, usa
1662,17000,ford,escape,2019,clean vehicle,16448.0,gray,  1fmcu0gd6kub08933,va, usa
1663,22500,ford,door,2015,clean vehicle,28801.0,black,  1ftew1cp9fke05161,ok, usa
1664,34500,ford,f-150,2019,clean vehicle,28938.0,gray,  1ftew1e54kfb82591,mi, usa
1665,16600,ford,ecosport,2019,clean vehicle,19022.0,black,  maj6s3kl2kc287149,va, usa
1666,7500,ford,door,2014,clean vehicle,93832.0,silver,  1fmcu9g9xeuc07694,mo, usa
